260801	21:32:55	115.2666241	38.68579587	31.05484705
260801	21:33:06	115.3110844	38.71506413	25.94073835
260801	21:33:17	115.3384644	38.73102864	25.78031608
260801	21:33:28	115.3703934	38.73300275	23.15940504
260801	21:33:39	115.4002625	38.73832425	20.12990367
260801	21:33:50	115.4688412	38.74004086	17.07295321
260801	21:34:01	115.4942471	38.75171384	14.72609583
260801	21:34:12	115.5194813	38.77814969	15.59152025
260801	21:34:23	115.539394	38.7865611	12.19059452
260801	21:34:34	115.5467754	38.80304059	12.95075723
260801	21:34:45	115.6418758	38.96594723	12.97559725
260801	21:34:56	115.6933743	39.02568539	12.87756984
260801	21:35:07	115.7589489	39.1389819	19.38423827
260801	21:35:18	115.8454662	39.23167905	21.24556532
260801	21:35:29	115.9203106	39.29828366	23.49559563
260801	21:35:40	115.9807354	39.39304074	31.40199951
260801	21:35:51	116.0305172	39.46239194	30.58336502
260801	21:36:02	116.0391003	39.50462064	27.5765019
260801	21:36:13	116.0329205	39.54976758	31.24775332
260801	21:36:24	116.0341221	39.57534512	30.22913232
260801	21:36:35	116.0542065	39.59560117	27.49947444
260801	21:36:46	116.0712009	39.61585721	29.69342305
260801	21:36:57	116.07472	39.6270152	31.00521219
260801	21:37:08	116.0699993	39.64606961	36.86056294
260801	21:37:19	116.0753208	39.66529568	37.99503904
260801	21:37:30	116.0997826	39.70263203	49.64102366
260801	21:37:41	116.1102539	39.73456105	46.95228789
260801	21:37:52	116.1360889	39.75310048	50.00269778
260801	21:38:03	116.1700779	39.78125294	48.31707972
260801	21:38:14	116.1904198	39.78691777	47.70320974
260801	21:38:25	116.2001186	39.81283864	52.12185783
260801	21:38:36	116.2081009	39.82416829	57.76171392
260801	21:38:47	116.2067276	39.84905919	58.84568299
260801	21:38:58	116.2220055	39.85558232	56.26883167
260801	21:39:09	116.2571102	39.84699925	52.20102215
260801	21:39:20	116.2773663	39.84459599	44.09666861
260801	21:39:31	116.2987381	39.85274991	46.45488114
260801	21:39:42	116.3283926	39.85330781	43.80843614
260801	21:39:53	116.3355165	39.8563548	43.16585118
260801	21:40:04	116.3375765	39.86283501	43.71280289
260801	21:40:15	116.3381773	39.86665448	39.90650678
260801	21:40:26	116.3434988	39.86845692	42.38291551
260801	21:40:37	116.3662869	39.86880025	40.0096032
260801	21:40:48	116.3683468	39.8692294	39.21086254
260801	21:40:59	116.3933235	39.87081727	42.56094952
260801	21:41:10	116.391564	39.90326127	44.73450406
